"x1","x2","y_obs","y_hat","y_hat_sd","residual"
74.19354,74.19354,1,1.40876961816277,1.58461765596934,-0.408769618162771
74.19354,77.41935,1,1.40852142638451,1.68462463547169,-0.408521426384512
74.19354,80.64516,1,1.45210048848019,1.73150029545187,-0.452100488480187
74.19354,83.870964,5,1.5853252692664,1.88088736867817,3.4146747307336
74.19354,87.09677,3,1.82164370405813,2.10268900197805,1.17835629594187
74.19354,90.32257,1,2.26194490200974,2.59101167205093,-1.26194490200974
74.19354,93.54838,1,3.0472757565037,3.70136365921508,-2.0472757565037
74.19354,96.774185,1,4.16995408607224,5.30182990191756,-3.16995408607224
74.19354,100,1,5.92535919658502,8.69324917448405,-4.92535919658502
77.41935,0,1,2.03365982777129,2.82206374215153,-1.03365982777129
77.41935,3.2258062,7,1.92965888775474,2.20184256300082,5.07034111224526
77.41935,6.4516125,0,1.88900402747528,1.77498784379259,-1.88900402747528
77.41935,9.677419,1,1.93804944831941,1.48548224063254,-0.938049448319412
77.41935,12.903225,3,1.94602331128015,1.09458898541052,1.05397668871985
77.41935,16.129032,3,2.0760121321062,0.857505836495886,0.9239878678938
77.41935,54.838707,5,1.6958360117138,0.70179456038161,3.3041639882862
77.41935,58.064514,2,1.90401026029885,1.11819479792229,0.0959897397011458
77.41935,61.290318,2,1.97344390858469,1.48045137225398,0.0265560914153058
77.41935,64.51613,2,1.97989968466021,1.7653101745753,0.0201003153397927
77.41935,67.74193,0,1.96879284622986,2.10307903993152,-1.96879284622986
77.41935,70.967735,4,1.87791396650141,2.18937572032296,2.12208603349859
77.41935,74.19354,6,1.8450373707362,2.33777334128653,4.1549626292638
77.41935,77.41935,4,1.86232580335618,2.52689642263778,2.13767419664382
77.41935,80.64516,0,1.92213699359658,2.64843123345528,-1.92213699359658
77.41935,83.870964,2,2.13104984378429,3.07797886723179,-0.131049843784287
77.41935,87.09677,0,2.40661386603879,3.42248805363109,-2.40661386603879
77.41935,90.32257,3,2.95949298761563,4.3931138104182,0.0405070123843712
77.41935,93.54838,1,3.75537759375342,5.91346668011185,-2.75537759375342
77.41935,96.774185,2,4.94715174864193,8.52125219660855,-2.94715174864193
77.41935,100,1,6.63823245538715,13.0286960838644,-5.63823245538715
80.64516,0,2,2.43238598467085,3.66385945547324,-0.432385984670851
80.64516,3.2258062,2,2.27880721770096,2.87429959376502,-0.278807217700958
80.64516,6.4516125,1,2.13890200569233,2.17670557753867,-1.13890200569233
80.64516,9.677419,0,2.01673772999193,1.65621366119826,-2.01673772999193
80.64516,12.903225,1,1.91067365049904,1.11080263656028,-0.910673650499038
80.64516,58.064514,2,2.06449624374139,1.17282714384818,-0.0644962437413876
80.64516,61.290318,3,2.2574476161428,1.73348882764817,0.7425523838572
80.64516,64.51613,3,2.37908778391384,2.33676590981625,0.620912216086159
80.64516,67.74193,2,2.40566302222326,2.76011663661059,-0.405663022223262
80.64516,70.967735,6,2.42047454407269,3.17616269972949,3.57952545592731
80.64516,74.19354,5,2.43062339562293,3.51180171827707,2.56937660437707
80.64516,77.41935,1,2.46433025221947,3.82263070064271,-1.46433025221947
80.64516,80.64516,1,2.60495895337118,4.30645752257817,-1.60495895337118
80.64516,83.870964,1,2.81009404372583,4.80168049781978,-1.81009404372583
80.64516,87.09677,2,3.23643668365315,5.90387147154355,-1.23643668365315
80.64516,90.32257,2,3.81824544975249,7.31288866094735,-1.81824544975249
80.64516,93.54838,1,4.71241646407102,9.76428920858481,-3.71241646407102
80.64516,96.774185,0,6.08855262279765,14.5299062457697,-6.08855262279765
80.64516,100,1,7.91590713842753,21.6563094096378,-6.91590713842753
83.870964,0,0,3.07645135091201,5.28274574579277,-3.07645135091201
83.870964,3.2258062,4,2.77203656051621,3.76422283257134,1.22796343948379
83.870964,6.4516125,0,2.56831700539339,2.7815231528954,-2.56831700539339
83.870964,9.677419,0,2.39823535549706,2.05218583316283,-2.39823535549706
83.870964,12.903225,7,2.24475199767861,1.37777622241428,4.75524800232139
83.870964,16.129032,1,2.24672039558856,0.921068707609447,-1.24672039558856
83.870964,54.838707,0,2.05867601384538,0.94395393139097,-2.05867601384538
83.870964,58.064514,1,2.42025014232786,1.55766623155806,-1.42025014232786
83.870964,61.290318,2,2.66527242391686,2.21677939141579,-0.665272423916859
83.870964,64.51613,4,2.89752161890429,3.07003956908716,1.10247838109571
83.870964,67.74193,9,3.01362424911813,3.78580665137851,5.98637575088187
83.870964,70.967735,5,3.08918303986094,4.4935540974269,1.91081696013906
83.870964,74.19354,6,3.15415598869873,5.13435093310747,2.84584401130127
83.870964,77.41935,2,3.27185797636282,5.89140949564211,-1.27185797636282
83.870964,80.64516,0,3.43794930542648,6.69171322039556,-3.43794930542648
83.870964,83.870964,1,3.78604991960203,8.10740522317753,-2.78604991960203
83.870964,87.09677,0,4.27608733416555,9.92504432933961,-4.27608733416555
83.870964,90.32257,3,4.97055300706993,12.5973259235817,-1.97055300706993
83.870964,93.54838,1,6.04365665210238,17.0658851014346,-5.04365665210238
83.870964,96.774185,1,7.51615760449472,24.0146987528657,-6.51615760449472
83.870964,100,2,9.88592551537118,38.068095388198,-7.88592551537118
87.09677,0,1,3.94923569958513,7.59967670744052,-2.94923569958513
87.09677,3.2258062,3,3.55981960351143,5.3028824354188,-0.559819603511432
87.09677,6.4516125,2,3.31703010314373,3.87434208503956,-1.31703010314373
87.09677,9.677419,6,3.14411056939259,2.84250921165123,2.85588943060741
87.09677,12.903225,2,3.11834767013127,2.00269249367305,-1.11834767013127
87.09677,16.129032,4,3.25051644081129,1.41303205512375,0.749483559188714
87.09677,54.838707,0,2.5296730686784,1.15633349451185,-2.5296730686784
87.09677,58.064514,0,2.94835376950723,1.9883682183841,-2.94835376950723
87.09677,61.290318,3,3.30314845196432,2.94027104862883,-0.303148451964322
87.09677,64.51613,7,3.57959789962522,4.0418761797488,3.42040210037478
87.09677,67.74193,14,3.71086396505076,4.935279625304,10.2891360349492
87.09677,70.967735,10,3.91004221250721,6.25599787885503,6.08995778749279
87.09677,74.19354,15,4.04609673626823,7.42709632032775,10.9539032637318
87.09677,77.41935,7,4.18054630424019,8.59411484532299,2.81945369575981
87.09677,80.64516,3,4.51493923644288,10.5911798137745,-1.51493923644288
87.09677,83.870964,1,4.88362166164675,12.6253319037673,-3.88362166164675
87.09677,87.09677,1,5.60104570610658,16.475628590741,-4.60104570610658
87.09677,90.32257,2,6.44701761013031,21.3104004581829,-4.44701761013031
87.09677,93.54838,0,7.71925150756567,28.9835412157881,-7.71925150756567
87.09677,96.774185,2,9.68572504230756,42.3271563991144,-7.68572504230756
87.09677,100,3,12.3596180187868,63.3953161524032,-9.35961801878683
90.32257,0,3,5.32224744354126,12.1982250977082,-2.32224744354126
90.32257,3.2258062,2,4.8706453031013,8.44114847749152,-2.8706453031013
90.32257,6.4516125,0,4.59359859229537,6.03889981906362,-4.59359859229537
90.32257,9.677419,1,4.4970929143745,4.41032881217149,-3.4970929143745
90.32257,12.903225,3,4.57003354675778,3.23824355353531,-1.57003354675778
90.32257,16.129032,2,5.06185169799147,2.41778457868525,-3.06185169799147
90.32257,54.838707,2,3.56098010590914,1.87634040078587,-1.56098010590914
90.32257,58.064514,1,3.89320472274994,2.88596005792562,-2.89320472274994
90.32257,61.290318,0,4.22012265362602,4.12387858708508,-4.22012265362602
90.32257,64.51613,2,4.62272185326854,5.88201228409931,-2.62272185326854
90.32257,67.74193,14,4.82946613957729,7.37603261008866,9.17053386042271
90.32257,70.967735,26,5.00257936881532,9.07316176038791,20.9974206311847
90.32257,74.19354,8,5.21972929887315,11.0984683664653,2.78027070112685
90.32257,77.41935,8,5.53363890623674,13.8013564407125,2.46636109376326
90.32257,80.64516,4,5.94698945363483,17.148176086585,-1.94698945363483
90.32257,83.870964,4,6.5255464366554,21.6146354546013,-2.5255464366554
90.32257,87.09677,3,7.33150080709583,27.6797326439367,-4.33150080709583
90.32257,90.32257,4,8.54455954533216,36.9586967978583,-4.54455954533216
90.32257,93.54838,8,10.3280951391085,51.9838395750913,-2.3280951391085
90.32257,96.774185,4,12.6741877083657,73.6176389908794,-8.6741877083657
90.32257,100,2,16.3420191001102,112.087571435303,-14.3420191001102
93.54838,0,4,7.10239925168417,18.7156200321766,-3.10239925168417
93.54838,3.2258062,3,6.64440385957812,13.2151072288276,-3.64440385957812
93.54838,6.4516125,4,6.35865216670807,9.37731715491183,-2.35865216670807
93.54838,9.677419,0,6.60959502800931,7.43107468174623,-6.60959502800931
93.54838,12.903225,5,6.93158312207068,5.66312862844367,-1.93158312207068
93.54838,16.129032,6,8.04035989200944,4.55059255816566,-2.04035989200944
93.54838,19.354837,6,10.0407359523532,3.56159948170902,-4.04073595235317
93.54838,51.6129,5,5.09527415972678,2.25027416671343,-0.0952741597267801
93.54838,54.838707,2,5.12108920494793,3.13594906890432,-3.12108920494793
93.54838,58.064514,2,5.45746302470384,4.8066369539519,-3.45746302470384
93.54838,61.290318,3,5.6729172575254,6.24788055777444,-2.6729172575254
93.54838,64.51613,6,6.01369359803304,8.61548262236946,-0.0136935980330444
93.54838,67.74193,19,6.22893721229893,10.9468720090055,12.7710627877011
93.54838,70.967735,17,6.59947908183332,14.3350056438698,10.4005209181667
93.54838,74.19354,17,6.89972738908474,17.8811774881256,10.1002726109153
93.54838,77.41935,9,7.25431626013266,22.1204548786539,1.74568373986734
93.54838,80.64516,10,7.84907255583931,28.1620168599676,2.15092744416069
93.54838,83.870964,4,8.63383223879108,36.0921461406191,-4.63383223879108
93.54838,87.09677,4,9.92822178265672,48.6907841046586,-5.92822178265672
93.54838,90.32257,4,11.4665149345412,64.4999418134031,-7.46651493454122
93.54838,93.54838,10,13.4786044659267,85.5529453715209,-3.47860446592668
93.54838,96.774185,5,16.7427041114082,123.633472902451,-11.7427041114082
93.54838,100,4,21.2286678636181,180.851296974051,-17.2286678636181
96.774185,0,1,9.78686640328849,31.1242108418109,-8.78686640328849
96.774185,3.2258062,1,9.2994211022694,22.2805843048101,-8.2994211022694
96.774185,6.4516125,0,9.18224088238605,16.3893992908972,-9.18224088238605
96.774185,9.677419,0,9.44980301571579,12.4591947425536,-9.44980301571579
96.774185,12.903225,5,10.5010948704505,10.6562084774088,-5.50109487045049
96.774185,16.129032,10,12.0823411120051,8.70826035615782,-2.08234111200514
96.774185,19.354837,11,15.0151499574606,7.65043406617342,-4.01514995746061
96.774185,22.580643,16,17.9673183848714,6.1540970389277,-1.96731838487142
96.774185,48.387093,10,7.72058473687372,2.96536962927342,2.27941526312628
96.774185,51.6129,9,7.56495333907183,4.17992206220048,1.43504666092817
96.774185,54.838707,8,7.52649934253229,5.85910866040221,0.473500657467707
96.774185,58.064514,9,7.63595500189652,7.99251894059752,1.36404499810348
96.774185,61.290318,4,7.81557035778723,10.4675550094527,-3.81557035778723
96.774185,64.51613,4,7.89002334854698,13.1381691646544,-3.89002334854698
96.774185,67.74193,17,8.15659712953128,16.9789292531278,8.84340287046872
96.774185,70.967735,20,8.49679290257816,21.7704903594013,11.5032070974218
96.774185,74.19354,15,8.95735400568328,28.1182008689551,6.04264599431672
96.774185,77.41935,14,9.61451816153311,36.5820137592841,4.38548183846689
96.774185,80.64516,8,10.4179917096657,46.8440708162145,-2.41799170966567
96.774185,83.870964,5,11.6072868731927,61.276070743037,-6.60728687319271
96.774185,87.09677,7,13.076259845227,79.293459240507,-6.07625984522696
96.774185,90.32257,6,15.243034105964,106.222700365489,-9.24303410596397
96.774185,93.54838,9,18.566636172071,150.496901126328,-9.56663617207105
96.774185,96.774185,6,22.6335632434,207.023116872732,-16.6335632434
96.774185,100,5,28.3955250398739,293.038679371815,-23.3955250398739
100,0,2,13.9880670514708,56.8224162460353,-11.9880670514708
100,3.2258062,2,12.962336244578,38.1325933373645,-10.962336244578
100,6.4516125,0,13.1542434498281,29.4874985480618,-13.1542434498281
100,9.677419,3,14.0217154021116,24.1869582007003,-11.0217154021116
100,12.903225,2,14.9253216664996,19.0761030138744,-12.9253216664996
100,16.129032,7,16.7518582166044,15.9344936724811,-9.75185821660436
100,19.354837,11,19.7806394111456,14.450646157048,-8.78063941114557
100,22.580643,25,22.0911514509967,12.0092049021058,2.90884854900328
100,25.80645,44,23.2425792410241,10.0629541302752,20.7574207589759
100,29.032257,28,22.0151422138143,7.66845184644069,5.98485778618566
100,32.258064,19,19.1591675129418,5.14058294421149,-0.159167512941842
100,38.709675,18,14.4653518723731,4.10124845181832,3.53464812762687
100,41.935482,12,13.1338614941673,5.00949779100871,-1.13386149416729
100,45.161285,16,12.1437065596977,5.57418673334834,3.85629344030232
100,48.387093,16,11.3103489565967,6.50603825672834,4.68965104340332
100,51.6129,13,10.8855470759662,8.34830248415082,2.11445292403378
100,54.838707,27,10.6910442221374,10.7720074876702,16.3089557778626
100,58.064514,12,10.352641174143,13.0285302265775,1.64735882585704
100,61.290318,6,10.4583868187569,17.0925600419397,-4.45838681875685
100,64.51613,10,10.4588915280614,21.3419596848304,-0.458891528061438
100,67.74193,15,10.7397978078177,27.4177527241671,4.26020219218234
100,70.967735,17,11.285007558707,36.0046597460916,5.71499244129304
100,74.19354,16,12.1505050385859,48.611515020007,3.84949496141407
100,77.41935,5,12.65389681255,59.3567143746831,-7.65389681255004
100,80.64516,4,13.6712436434947,75.219355012671,-9.67124364349471
100,83.870964,5,15.5525819998889,101.608410357931,-10.5525819998889
100,87.09677,5,17.9388429771926,135.83723836482,-12.9388429771926
100,90.32257,4,21.5909684677038,191.191567924901,-17.5909684677038
100,93.54838,4,25.308842185964,247.924862511073,-21.308842185964
100,96.774185,5,31.1068824333164,341.499165406625,-26.1068824333164
100,100,3,40.658813105416,511.212006303915,-37.658813105416
